instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
148764935,581113,CRUDEOIL26OCT3850PE,"CRUDEOIL",0,2026-10-15,3850,0.1,1,PE,MCX-OPT,MCX
148765191,581114,CRUDEOIL26OCT3800PE,"CRUDEOIL",0,2026-10-15,3800,0.1,1,PE,MCX-OPT,MCX
148771079,581137,CRUDEOIL26OCT3750CE,"CRUDEOIL",0,2026-10-15,3750,0.1,1,CE,MCX-OPT,MCX
148771335,581138,CRUDEOIL26OCT3700CE,"CRUDEOIL",0,2026-10-15,3700,0.1,1,CE,MCX-OPT,MCX
148771591,581139,CRUDEOIL26OCT3650CE,"CRUDEOIL",0,2026-10-15,3650,0.1,1,CE,MCX-OPT,MCX
148771847,581140,CRUDEOIL26OCT3600CE,"CRUDEOIL",0,2026-10-15,3600,0.1,1,CE,MCX-OPT,MCX
148772103,581141,CRUDEOIL26OCT3550CE,"CRUDEOIL",0,2026-10-15,3550,0.1,1,CE,MCX-OPT,MCX
148772359,581142,CRUDEOIL26OCT3750PE,"CRUDEOIL",0,2026-10-15,3750,0.1,1,PE,MCX-OPT,MCX
148772615,581143,CRUDEOIL26OCT3700PE,"CRUDEOIL",0,2026-10-15,3700,0.1,1,PE,MCX-OPT,MCX
148772871,581144,CRUDEOIL26OCT3650PE,"CRUDEOIL",0,2026-10-15,3650,0.1,1,PE,MCX-OPT,MCX
148773127,581145,CRUDEOIL26OCT3600PE,"CRUDEOIL",0,2026-10-15,3600,0.1,1,PE,MCX-OPT,MCX
148773383,581146,CRUDEOIL26OCT3550PE,"CRUDEOIL",0,2026-10-15,3550,0.1,1,PE,MCX-OPT,MCX
148951047,581840,CRUDEOIL26OCT3500CE,"CRUDEOIL",0,2026-10-15,3500,0.1,1,CE,MCX-OPT,MCX
148951303,581841,CRUDEOIL26OCT3450CE,"CRUDEOIL",0,2026-10-15,3450,0.1,1,CE,MCX-OPT,MCX
148951559,581842,CRUDEOIL26OCT3400CE,"CRUDEOIL",0,2026-10-15,3400,0.1,1,CE,MCX-OPT,MCX
148951815,581843,CRUDEOIL26OCT3350CE,"CRUDEOIL",0,2026-10-15,3350,0.1,1,CE,MCX-OPT,MCX
148952071,581844,CRUDEOIL26OCT3300CE,"CRUDEOIL",0,2026-10-15,3300,0.1,1,CE,MCX-OPT,MCX
148952327,581845,CRUDEOIL26OCT3250CE,"CRUDEOIL",0,2026-10-15,3250,0.1,1,CE,MCX-OPT,MCX
148952583,581846,CRUDEOIL26OCT3500PE,"CRUDEOIL",0,2026-10-15,3500,0.1,1,PE,MCX-OPT,MCX
148952839,581847,CRUDEOIL26OCT3450PE,"CRUDEOIL",0,2026-10-15,3450,0.1,1,PE,MCX-OPT,MCX
148953095,581848,CRUDEOIL26OCT3400PE,"CRUDEOIL",0,2026-10-15,3400,0.1,1,PE,MCX-OPT,MCX
148953351,581849,CRUDEOIL26OCT3350PE,"CRUDEOIL",0,2026-10-15,3350,0.1,1,PE,MCX-OPT,MCX
148953607,581850,CRUDEOIL26OCT3300PE,"CRUDEOIL",0,2026-10-15,3300,0.1,1,PE,MCX-OPT,MCX
148953863,581851,CRUDEOIL26OCT3250PE,"CRUDEOIL",0,2026-10-15,3250,0.1,1,PE,MCX-OPT,MCX
148962567,581885,CRUDEOIL26OCT3200CE,"CRUDEOIL",0,2026-10-15,3200,0.1,1,CE,MCX-OPT,MCX
148962823,581886,CRUDEOIL26OCT3200PE,"CRUDEOIL",0,2026-10-15,3200,0.1,1,PE,MCX-OPT,MCX
149204231,582829,CRUDEOIL26NOV7900CE,"CRUDEOIL",0,2026-11-17,7900,0.1,1,CE,MCX-OPT,MCX
149204487,582830,CRUDEOIL26NOV7900PE,"CRUDEOIL",0,2026-11-17,7900,0.1,1,PE,MCX-OPT,MCX
149205511,582834,CRUDEOIL26NOV7850CE,"CRUDEOIL",0,2026-11-17,7850,0.1,1,CE,MCX-OPT,MCX
149205767,582835,CRUDEOIL26NOV7800CE,"CRUDEOIL",0,2026-11-17,7800,0.1,1,CE,MCX-OPT,MCX
149206023,582836,CRUDEOIL26NOV7750CE,"CRUDEOIL",0,2026-11-17,7750,0.1,1,CE,MCX-OPT,MCX
149206279,582837,CRUDEOIL26NOV7700CE,"CRUDEOIL",0,2026-11-17,7700,0.1,1,CE,MCX-OPT,MCX
149206535,582838,CRUDEOIL26NOV7650CE,"CRUDEOIL",0,2026-11-17,7650,0.1,1,CE,MCX-OPT,MCX
149206791,582839,CRUDEOIL26NOV7600CE,"CRUDEOIL",0,2026-11-17,7600,0.1,1,CE,MCX-OPT,MCX
149207047,582840,CRUDEOIL26NOV7550CE,"CRUDEOIL",0,2026-11-17,7550,0.1,1,CE,MCX-OPT,MCX
149207303,582841,CRUDEOIL26NOV7500CE,"CRUDEOIL",0,2026-11-17,7500,0.1,1,CE,MCX-OPT,MCX
149207559,582842,CRUDEOIL26NOV7450CE,"CRUDEOIL",0,2026-11-17,7450,0.1,1,CE,MCX-OPT,MCX
149207815,582843,CRUDEOIL26NOV7400CE,"CRUDEOIL",0,2026-11-17,7400,0.1,1,CE,MCX-OPT,MCX
149208071,582844,CRUDEOIL26NOV7350CE,"CRUDEOIL",0,2026-11-17,7350,0.1,1,CE,MCX-OPT,MCX
149208327,582845,CRUDEOIL26NOV7300CE,"CRUDEOIL",0,2026-11-17,7300,0.1,1,CE,MCX-OPT,MCX
149208583,582846,CRUDEOIL26NOV7250CE,"CRUDEOIL",0,2026-11-17,7250,0.1,1,CE,MCX-OPT,MCX
149208839,582847,CRUDEOIL26NOV7200CE,"CRUDEOIL",0,2026-11-17,7200,0.1,1,CE,MCX-OPT,MCX
149209095,582848,CRUDEOIL26NOV7150CE,"CRUDEOIL",0,2026-11-17,7150,0.1,1,CE,MCX-OPT,MCX
149209351,582849,CRUDEOIL26NOV7100CE,"CRUDEOIL",0,2026-11-17,7100,0.1,1,CE,MCX-OPT,MCX
149209607,582850,CRUDEOIL26NOV7050CE,"CRUDEOIL",0,2026-11-17,7050,0.1,1,CE,MCX-OPT,MCX
149209863,582851,CRUDEOIL26NOV7000CE,"CRUDEOIL",0,2026-11-17,7000,0.1,1,CE,MCX-OPT,MCX
149210119,582852,CRUDEOIL26NOV6950CE,"CRUDEOIL",0,2026-11-17,6950,0.1,1,CE,MCX-OPT,MCX
149210375,582853,CRUDEOIL26NOV6900CE,"CRUDEOIL",0,2026-11-17,6900,0.1,1,CE,MCX-OPT,MCX
149210631,582854,CRUDEOIL26NOV6850CE,"CRUDEOIL",0,2026-11-17,6850,0.1,1,CE,MCX-OPT,MCX
149210887,582855,CRUDEOIL26NOV6800CE,"CRUDEOIL",0,2026-11-17,6800,0.1,1,CE,MCX-OPT,MCX
149211143,582856,CRUDEOIL26NOV6750CE,"CRUDEOIL",0,2026-11-17,6750,0.1,1,CE,MCX-OPT,MCX
149211399,582857,CRUDEOIL26NOV6700CE,"CRUDEOIL",0,2026-11-17,6700,0.1,1,CE,MCX-OPT,MCX
149211655,582858,CRUDEOIL26NOV6650CE,"CRUDEOIL",0,2026-11-17,6650,0.1,1,CE,MCX-OPT,MCX
149211911,582859,CRUDEOIL26NOV6600CE,"CRUDEOIL",0,2026-11-17,6600,0.1,1,CE,MCX-OPT,MCX
149212167,582860,CRUDEOIL26NOV6550CE,"CRUDEOIL",0,2026-11-17,6550,0.1,1,CE,MCX-OPT,MCX
149212423,582861,CRUDEOIL26NOV6500CE,"CRUDEOIL",0,2026-11-17,6500,0.1,1,CE,MCX-OPT,MCX
149212679,582862,CRUDEOIL26NOV6450CE,"CRUDEOIL",0,2026-11-17,6450,0.1,1,CE,MCX-OPT,MCX
149212935,582863,CRUDEOIL26NOV6400CE,"CRUDEOIL",0,2026-11-17,6400,0.1,1,CE,MCX-OPT,MCX
149213191,582864,CRUDEOIL26NOV6350CE,"CRUDEOIL",0,2026-11-17,6350,0.1,1,CE,MCX-OPT,MCX
149213447,582865,CRUDEOIL26NOV6300CE,"CRUDEOIL",0,2026-11-17,6300,0.1,1,CE,MCX-OPT,MCX
149213703,582866,CRUDEOIL26NOV6250CE,"CRUDEOIL",0,2026-11-17,6250,0.1,1,CE,MCX-OPT,MCX
149213959,582867,CRUDEOIL26NOV6200CE,"CRUDEOIL",0,2026-11-17,6200,0.1,1,CE,MCX-OPT,MCX
149214215,582868,CRUDEOIL26NOV6150CE,"CRUDEOIL",0,2026-11-17,6150,0.1,1,CE,MCX-OPT,MCX
149214471,582869,CRUDEOIL26NOV6100CE,"CRUDEOIL",0,2026-11-17,6100,0.1,1,CE,MCX-OPT,MCX
149214727,582870,CRUDEOIL26NOV6050CE,"CRUDEOIL",0,2026-11-17,6050,0.1,1,CE,MCX-OPT,MCX
149214983,582871,CRUDEOIL26NOV6000CE,"CRUDEOIL",0,2026-11-17,6000,0.1,1,CE,MCX-OPT,MCX
149215239,582872,CRUDEOIL26NOV5950CE,"CRUDEOIL",0,2026-11-17,5950,0.1,1,CE,MCX-OPT,MCX
149215495,582873,CRUDEOIL26NOV5900CE,"CRUDEOIL",0,2026-11-17,5900,0.1,1,CE,MCX-OPT,MCX
149215751,582874,CRUDEOIL26NOV5850CE,"CRUDEOIL",0,2026-11-17,5850,0.1,1,CE,MCX-OPT,MCX
149216007,582875,CRUDEOIL26NOV5800CE,"CRUDEOIL",0,2026-11-17,5800,0.1,1,CE,MCX-OPT,MCX
149216263,582876,CRUDEOIL26NOV5750CE,"CRUDEOIL",0,2026-11-17,5750,0.1,1,CE,MCX-OPT,MCX
149216519,582877,CRUDEOIL26NOV5700CE,"CRUDEOIL",0,2026-11-17,5700,0.1,1,CE,MCX-OPT,MCX
149216775,582878,CRUDEOIL26NOV5650CE,"CRUDEOIL",0,2026-11-17,5650,0.1,1,CE,MCX-OPT,MCX
149217031,582879,CRUDEOIL26NOV5600CE,"CRUDEOIL",0,2026-11-17,5600,0.1,1,CE,MCX-OPT,MCX
149217287,582880,CRUDEOIL26NOV5550CE,"CRUDEOIL",0,2026-11-17,5550,0.1,1,CE,MCX-OPT,MCX
149217543,582881,CRUDEOIL26NOV5500CE,"CRUDEOIL",0,2026-11-17,5500,0.1,1,CE,MCX-OPT,MCX
149217799,582882,CRUDEOIL26NOV5450CE,"CRUDEOIL",0,2026-11-17,5450,0.1,1,CE,MCX-OPT,MCX
149218055,582883,CRUDEOIL26NOV5400CE,"CRUDEOIL",0,2026-11-17,5400,0.1,1,CE,MCX-OPT,MCX
149218311,582884,CRUDEOIL26NOV5350CE,"CRUDEOIL",0,2026-11-17,5350,0.1,1,CE,MCX-OPT,MCX
149218567,582885,CRUDEOIL26NOV5300CE,"CRUDEOIL",0,2026-11-17,5300,0.1,1,CE,MCX-OPT,MCX
149218823,582886,CRUDEOIL26NOV5250CE,"CRUDEOIL",0,2026-11-17,5250,0.1,1,CE,MCX-OPT,MCX
149219079,582887,CRUDEOIL26NOV5200CE,"CRUDEOIL",0,2026-11-17,5200,0.1,1,CE,MCX-OPT,MCX
149219335,582888,CRUDEOIL26NOV5150CE,"CRUDEOIL",0,2026-11-17,5150,0.1,1,CE,MCX-OPT,MCX
149219591,582889,CRUDEOIL26NOV5100CE,"CRUDEOIL",0,2026-11-17,5100,0.1,1,CE,MCX-OPT,MCX
149219847,582890,CRUDEOIL26NOV5050CE,"CRUDEOIL",0,2026-11-17,5050,0.1,1,CE,MCX-OPT,MCX
149220103,582891,CRUDEOIL26NOV5000CE,"CRUDEOIL",0,2026-11-17,5000,0.1,1,CE,MCX-OPT,MCX
149220359,582892,CRUDEOIL26NOV4950CE,"CRUDEOIL",0,2026-11-17,4950,0.1,1,CE,MCX-OPT,MCX
149220615,582893,CRUDEOIL26NOV4900CE,"CRUDEOIL",0,2026-11-17,4900,0.1,1,CE,MCX-OPT,MCX
149220871,582894,CRUDEOIL26NOV4850CE,"CRUDEOIL",0,2026-11-17,4850,0.1,1,CE,MCX-OPT,MCX
149221127,582895,CRUDEOIL26NOV4800CE,"CRUDEOIL",0,2026-11-17,4800,0.1,1,CE,MCX-OPT,MCX
149221383,582896,CRUDEOIL26NOV4750CE,"CRUDEOIL",0,2026-11-17,4750,0.1,1,CE,MCX-OPT,MCX
149221639,582897,CRUDEOIL26NOV4700CE,"CRUDEOIL",0,2026-11-17,4700,0.1,1,CE,MCX-OPT,MCX
149221895,582898,CRUDEOIL26NOV4650CE,"CRUDEOIL",0,2026-11-17,4650,0.1,1,CE,MCX-OPT,MCX
149222151,582899,CRUDEOIL26NOV4600CE,"CRUDEOIL",0,2026-11-17,4600,0.1,1,CE,MCX-OPT,MCX
149222407,582900,CRUDEOIL26NOV4550CE,"CRUDEOIL",0,2026-11-17,4550,0.1,1,CE,MCX-OPT,MCX
149222663,582901,CRUDEOIL26NOV4500CE,"CRUDEOIL",0,2026-11-17,4500,0.1,1,CE,MCX-OPT,MCX
149222919,582902,CRUDEOIL26NOV4450CE,"CRUDEOIL",0,2026-11-17,4450,0.1,1,CE,MCX-OPT,MCX
149223175,582903,CRUDEOIL26NOV4400CE,"CRUDEOIL",0,2026-11-17,4400,0.1,1,CE,MCX-OPT,MCX
149223431,582904,CRUDEOIL26NOV4350CE,"CRUDEOIL",0,2026-11-17,4350,0.1,1,CE,MCX-OPT,MCX
149223687,582905,CRUDEOIL26NOV4300CE,"CRUDEOIL",0,2026-11-17,4300,0.1,1,CE,MCX-OPT,MCX
149223943,582906,CRUDEOIL26NOV4250CE,"CRUDEOIL",0,2026-11-17,4250,0.1,1,CE,MCX-OPT,MCX
149224199,582907,CRUDEOIL26NOV4200CE,"CRUDEOIL",0,2026-11-17,4200,0.1,1,CE,MCX-OPT,MCX
149224455,582908,CRUDEOIL26NOV4150CE,"CRUDEOIL",0,2026-11-17,4150,0.1,1,CE,MCX-OPT,MCX
149224711,582909,CRUDEOIL26NOV7950CE,"CRUDEOIL",0,2026-11-17,7950,0.1,1,CE,MCX-OPT,MCX
149224967,582910,CRUDEOIL26NOV8000CE,"CRUDEOIL",0,2026-11-17,8000,0.1,1,CE,MCX-OPT,MCX
149225223,582911,CRUDEOIL26NOV8050CE,"CRUDEOIL",0,2026-11-17,8050,0.1,1,CE,MCX-OPT,MCX
149225479,582912,CRUDEOIL26NOV8100CE,"CRUDEOIL",0,2026-11-17,8100,0.1,1,CE,MCX-OPT,MCX
149225735,582913,CRUDEOIL26NOV8150CE,"CRUDEOIL",0,2026-11-17,8150,0.1,1,CE,MCX-OPT,MCX
149225991,582914,CRUDEOIL26NOV8200CE,"CRUDEOIL",0,2026-11-17,8200,0.1,1,CE,MCX-OPT,MCX
149226247,582915,CRUDEOIL26NOV8250CE,"CRUDEOIL",0,2026-11-17,8250,0.1,1,CE,MCX-OPT,MCX
149226503,582916,CRUDEOIL26NOV8300CE,"CRUDEOIL",0,2026-11-17,8300,0.1,1,CE,MCX-OPT,MCX
149226759,582917,CRUDEOIL26NOV8350CE,"CRUDEOIL",0,2026-11-17,8350,0.1,1,CE,MCX-OPT,MCX
149227015,582918,CRUDEOIL26NOV8400CE,"CRUDEOIL",0,2026-11-17,8400,0.1,1,CE,MCX-OPT,MCX
149227271,582919,CRUDEOIL26NOV8450CE,"CRUDEOIL",0,2026-11-17,8450,0.1,1,CE,MCX-OPT,MCX
149227527,582920,CRUDEOIL26NOV8500CE,"CRUDEOIL",0,2026-11-17,8500,0.1,1,CE,MCX-OPT,MCX
149227783,582921,CRUDEOIL26NOV8550CE,"CRUDEOIL",0,2026-11-17,8550,0.1,1,CE,MCX-OPT,MCX
149228039,582922,CRUDEOIL26NOV8600CE,"CRUDEOIL",0,2026-11-17,8600,0.1,1,CE,MCX-OPT,MCX
149228295,582923,CRUDEOIL26NOV8650CE,"CRUDEOIL",0,2026-11-17,8650,0.1,1,CE,MCX-OPT,MCX
149228551,582924,CRUDEOIL26NOV8700CE,"CRUDEOIL",0,2026-11-17,8700,0.1,1,CE,MCX-OPT,MCX
149228807,582925,CRUDEOIL26NOV8750CE,"CRUDEOIL",0,2026-11-17,8750,0.1,1,CE,MCX-OPT,MCX
149229063,582926,CRUDEOIL26NOV8800CE,"CRUDEOIL",0,2026-11-17,8800,0.1,1,CE,MCX-OPT,MCX
149229319,582927,CRUDEOIL26NOV8850CE,"CRUDEOIL",0,2026-11-17,8850,0.1,1,CE,MCX-OPT,MCX
149229575,582928,CRUDEOIL26NOV8900CE,"CRUDEOIL",0,2026-11-17,8900,0.1,1,CE,MCX-OPT,MCX
149229831,582929,CRUDEOIL26NOV8950CE,"CRUDEOIL",0,2026-11-17,8950,0.1,1,CE,MCX-OPT,MCX
149230087,582930,CRUDEOIL26NOV9000CE,"CRUDEOIL",0,2026-11-17,9000,0.1,1,CE,MCX-OPT,MCX
149230343,582931,CRUDEOIL26NOV9050CE,"CRUDEOIL",0,2026-11-17,9050,0.1,1,CE,MCX-OPT,MCX
149230599,582932,CRUDEOIL26NOV9100CE,"CRUDEOIL",0,2026-11-17,9100,0.1,1,CE,MCX-OPT,MCX
149230855,582933,CRUDEOIL26NOV9150CE,"CRUDEOIL",0,2026-11-17,9150,0.1,1,CE,MCX-OPT,MCX
149231111,582934,CRUDEOIL26NOV9200CE,"CRUDEOIL",0,2026-11-17,9200,0.1,1,CE,MCX-OPT,MCX
149231367,582935,CRUDEOIL26NOV9250CE,"CRUDEOIL",0,2026-11-17,9250,0.1,1,CE,MCX-OPT,MCX
149231623,582936,CRUDEOIL26NOV9300CE,"CRUDEOIL",0,2026-11-17,9300,0.1,1,CE,MCX-OPT,MCX
149231879,582937,CRUDEOIL26NOV9350CE,"CRUDEOIL",0,2026-11-17,9350,0.1,1,CE,MCX-OPT,MCX
149232135,582938,CRUDEOIL26NOV9400CE,"CRUDEOIL",0,2026-11-17,9400,0.1,1,CE,MCX-OPT,MCX
149232391,582939,CRUDEOIL26NOV9450CE,"CRUDEOIL",0,2026-11-17,9450,0.1,1,CE,MCX-OPT,MCX
149232647,582940,CRUDEOIL26NOV9500CE,"CRUDEOIL",0,2026-11-17,9500,0.1,1,CE,MCX-OPT,MCX
149232903,582941,CRUDEOIL26NOV9550CE,"CRUDEOIL",0,2026-11-17,9550,0.1,1,CE,MCX-OPT,MCX
149233159,582942,CRUDEOIL26NOV9600CE,"CRUDEOIL",0,2026-11-17,9600,0.1,1,CE,MCX-OPT,MCX
149233415,582943,CRUDEOIL26NOV9650CE,"CRUDEOIL",0,2026-11-17,9650,0.1,1,CE,MCX-OPT,MCX
149233671,582944,CRUDEOIL26NOV9700CE,"CRUDEOIL",0,2026-11-17,9700,0.1,1,CE,MCX-OPT,MCX
149233927,582945,CRUDEOIL26NOV9750CE,"CRUDEOIL",0,2026-11-17,9750,0.1,1,CE,MCX-OPT,MCX
149234183,582946,CRUDEOIL26NOV9800CE,"CRUDEOIL",0,2026-11-17,9800,0.1,1,CE,MCX-OPT,MCX
149234439,582947,CRUDEOIL26NOV9850CE,"CRUDEOIL",0,2026-11-17,9850,0.1,1,CE,MCX-OPT,MCX
149234695,582948,CRUDEOIL26NOV9900CE,"CRUDEOIL",0,2026-11-17,9900,0.1,1,CE,MCX-OPT,MCX
149234951,582949,CRUDEOIL26NOV9950CE,"CRUDEOIL",0,2026-11-17,9950,0.1,1,CE,MCX-OPT,MCX
149235207,582950,CRUDEOIL26NOV10000CE,"CRUDEOIL",0,2026-11-17,10000,0.1,1,CE,MCX-OPT,MCX
149235463,582951,CRUDEOIL26NOV10050CE,"CRUDEOIL",0,2026-11-17,10050,0.1,1,CE,MCX-OPT,MCX
149235719,582952,CRUDEOIL26NOV10100CE,"CRUDEOIL",0,2026-11-17,10100,0.1,1,CE,MCX-OPT,MCX
149235975,582953,CRUDEOIL26NOV10150CE,"CRUDEOIL",0,2026-11-17,10150,0.1,1,CE,MCX-OPT,MCX
149236231,582954,CRUDEOIL26NOV10200CE,"CRUDEOIL",0,2026-11-17,10200,0.1,1,CE,MCX-OPT,MCX
149236487,582955,CRUDEOIL26NOV10250CE,"CRUDEOIL",0,2026-11-17,10250,0.1,1,CE,MCX-OPT,MCX
149236743,582956,CRUDEOIL26NOV10300CE,"CRUDEOIL",0,2026-11-17,10300,0.1,1,CE,MCX-OPT,MCX
149236999,582957,CRUDEOIL26NOV10350CE,"CRUDEOIL",0,2026-11-17,10350,0.1,1,CE,MCX-OPT,MCX
149237255,582958,CRUDEOIL26NOV10400CE,"CRUDEOIL",0,2026-11-17,10400,0.1,1,CE,MCX-OPT,MCX
149237511,582959,CRUDEOIL26NOV10450CE,"CRUDEOIL",0,2026-11-17,10450,0.1,1,CE,MCX-OPT,MCX
149237767,582960,CRUDEOIL26NOV10500CE,"CRUDEOIL",0,2026-11-17,10500,0.1,1,CE,MCX-OPT,MCX
149238023,582961,CRUDEOIL26NOV10550CE,"CRUDEOIL",0,2026-11-17,10550,0.1,1,CE,MCX-OPT,MCX
149238279,582962,CRUDEOIL26NOV10600CE,"CRUDEOIL",0,2026-11-17,10600,0.1,1,CE,MCX-OPT,MCX
149238535,582963,CRUDEOIL26NOV10650CE,"CRUDEOIL",0,2026-11-17,10650,0.1,1,CE,MCX-OPT,MCX
149238791,582964,CRUDEOIL26NOV10700CE,"CRUDEOIL",0,2026-11-17,10700,0.1,1,CE,MCX-OPT,MCX
149239047,582965,CRUDEOIL26NOV10750CE,"CRUDEOIL",0,2026-11-17,10750,0.1,1,CE,MCX-OPT,MCX
149239303,582966,CRUDEOIL26NOV10800CE,"CRUDEOIL",0,2026-11-17,10800,0.1,1,CE,MCX-OPT,MCX
149239559,582967,CRUDEOIL26NOV10850CE,"CRUDEOIL",0,2026-11-17,10850,0.1,1,CE,MCX-OPT,MCX
149239815,582968,CRUDEOIL26NOV10900CE,"CRUDEOIL",0,2026-11-17,10900,0.1,1,CE,MCX-OPT,MCX
149240071,582969,CRUDEOIL26NOV10950CE,"CRUDEOIL",0,2026-11-17,10950,0.1,1,CE,MCX-OPT,MCX
149240327,582970,CRUDEOIL26NOV11000CE,"CRUDEOIL",0,2026-11-17,11000,0.1,1,CE,MCX-OPT,MCX
149240583,582971,CRUDEOIL26NOV11050CE,"CRUDEOIL",0,2026-11-17,11050,0.1,1,CE,MCX-OPT,MCX
149240839,582972,CRUDEOIL26NOV11100CE,"CRUDEOIL",0,2026-11-17,11100,0.1,1,CE,MCX-OPT,MCX
149241095,582973,CRUDEOIL26NOV11150CE,"CRUDEOIL",0,2026-11-17,11150,0.1,1,CE,MCX-OPT,MCX
149241351,582974,CRUDEOIL26NOV11200CE,"CRUDEOIL",0,2026-11-17,11200,0.1,1,CE,MCX-OPT,MCX
149241607,582975,CRUDEOIL26NOV11250CE,"CRUDEOIL",0,2026-11-17,11250,0.1,1,CE,MCX-OPT,MCX
149241863,582976,CRUDEOIL26NOV11300CE,"CRUDEOIL",0,2026-11-17,11300,0.1,1,CE,MCX-OPT,MCX
149242119,582977,CRUDEOIL26NOV11350CE,"CRUDEOIL",0,2026-11-17,11350,0.1,1,CE,MCX-OPT,MCX
149242375,582978,CRUDEOIL26NOV11400CE,"CRUDEOIL",0,2026-11-17,11400,0.1,1,CE,MCX-OPT,MCX
149242631,582979,CRUDEOIL26NOV11450CE,"CRUDEOIL",0,2026-11-17,11450,0.1,1,CE,MCX-OPT,MCX
149242887,582980,CRUDEOIL26NOV11500CE,"CRUDEOIL",0,2026-11-17,11500,0.1,1,CE,MCX-OPT,MCX
149243143,582981,CRUDEOIL26NOV11550CE,"CRUDEOIL",0,2026-11-17,11550,0.1,1,CE,MCX-OPT,MCX
149243399,582982,CRUDEOIL26NOV11600CE,"CRUDEOIL",0,2026-11-17,11600,0.1,1,CE,MCX-OPT,MCX
149243655,582983,CRUDEOIL26NOV11650CE,"CRUDEOIL",0,2026-11-17,11650,0.1,1,CE,MCX-OPT,MCX
149243911,582984,CRUDEOIL26NOV7850PE,"CRUDEOIL",0,2026-11-17,7850,0.1,1,PE,MCX-OPT,MCX
149244167,582985,CRUDEOIL26NOV7800PE,"CRUDEOIL",0,2026-11-17,7800,0.1,1,PE,MCX-OPT,MCX
149244423,582986,CRUDEOIL26NOV7750PE,"CRUDEOIL",0,2026-11-17,7750,0.1,1,PE,MCX-OPT,MCX
149244679,582987,CRUDEOIL26NOV7700PE,"CRUDEOIL",0,2026-11-17,7700,0.1,1,PE,MCX-OPT,MCX
149244935,582988,CRUDEOIL26NOV7650PE,"CRUDEOIL",0,2026-11-17,7650,0.1,1,PE,MCX-OPT,MCX
149245191,582989,CRUDEOIL26NOV7600PE,"CRUDEOIL",0,2026-11-17,7600,0.1,1,PE,MCX-OPT,MCX
149245447,582990,CRUDEOIL26NOV7550PE,"CRUDEOIL",0,2026-11-17,7550,0.1,1,PE,MCX-OPT,MCX
149245703,582991,CRUDEOIL26NOV7500PE,"CRUDEOIL",0,2026-11-17,7500,0.1,1,PE,MCX-OPT,MCX
149245959,582992,CRUDEOIL26NOV7450PE,"CRUDEOIL",0,2026-11-17,7450,0.1,1,PE,MCX-OPT,MCX
149246215,582993,CRUDEOIL26NOV7400PE,"CRUDEOIL",0,2026-11-17,7400,0.1,1,PE,MCX-OPT,MCX
149246471,582994,CRUDEOIL26NOV7350PE,"CRUDEOIL",0,2026-11-17,7350,0.1,1,PE,MCX-OPT,MCX
149246727,582995,CRUDEOIL26NOV7300PE,"CRUDEOIL",0,2026-11-17,7300,0.1,1,PE,MCX-OPT,MCX
149246983,582996,CRUDEOIL26NOV7250PE,"CRUDEOIL",0,2026-11-17,7250,0.1,1,PE,MCX-OPT,MCX
149247239,582997,CRUDEOIL26NOV7200PE,"CRUDEOIL",0,2026-11-17,7200,0.1,1,PE,MCX-OPT,MCX
149247495,582998,CRUDEOIL26NOV7150PE,"CRUDEOIL",0,2026-11-17,7150,0.1,1,PE,MCX-OPT,MCX
149247751,582999,CRUDEOIL26NOV7100PE,"CRUDEOIL",0,2026-11-17,7100,0.1,1,PE,MCX-OPT,MCX
149248007,583000,CRUDEOIL26NOV7050PE,"CRUDEOIL",0,2026-11-17,7050,0.1,1,PE,MCX-OPT,MCX
149248263,583001,CRUDEOIL26NOV7000PE,"CRUDEOIL",0,2026-11-17,7000,0.1,1,PE,MCX-OPT,MCX
149248519,583002,CRUDEOIL26NOV6950PE,"CRUDEOIL",0,2026-11-17,6950,0.1,1,PE,MCX-OPT,MCX
149248775,583003,CRUDEOIL26NOV6900PE,"CRUDEOIL",0,2026-11-17,6900,0.1,1,PE,MCX-OPT,MCX
149249031,583004,CRUDEOIL26NOV6850PE,"CRUDEOIL",0,2026-11-17,6850,0.1,1,PE,MCX-OPT,MCX
149249287,583005,CRUDEOIL26NOV6800PE,"CRUDEOIL",0,2026-11-17,6800,0.1,1,PE,MCX-OPT,MCX
149249543,583006,CRUDEOIL26NOV6750PE,"CRUDEOIL",0,2026-11-17,6750,0.1,1,PE,MCX-OPT,MCX
149249799,583007,CRUDEOIL26NOV6700PE,"CRUDEOIL",0,2026-11-17,6700,0.1,1,PE,MCX-OPT,MCX
149250055,583008,CRUDEOIL26NOV6650PE,"CRUDEOIL",0,2026-11-17,6650,0.1,1,PE,MCX-OPT,MCX
149250311,583009,CRUDEOIL26NOV6600PE,"CRUDEOIL",0,2026-11-17,6600,0.1,1,PE,MCX-OPT,MCX
149250567,583010,CRUDEOIL26NOV6550PE,"CRUDEOIL",0,2026-11-17,6550,0.1,1,PE,MCX-OPT,MCX
149250823,583011,CRUDEOIL26NOV6500PE,"CRUDEOIL",0,2026-11-17,6500,0.1,1,PE,MCX-OPT,MCX
149251079,583012,CRUDEOIL26NOV6450PE,"CRUDEOIL",0,2026-11-17,6450,0.1,1,PE,MCX-OPT,MCX
149251335,583013,CRUDEOIL26NOV6400PE,"CRUDEOIL",0,2026-11-17,6400,0.1,1,PE,MCX-OPT,MCX
